시도명,시군구명,시설명,상세주소,경도,위도,수용가능인원수
충청북도,보은군,장갑2리 마을회관 공터,충청북도 보은군 산외면 장갑리 623-1,127.767161,36.572752,61
충청북도,보은군,죽암리 마을회관 공터,충청북도 보은군 회인면 죽암리 71-0,127.598816,36.474729,61
충청북도,보은군,내북면사무소 공터,충청북도 보은군 내북면 창리 63-1,127.663886,36.577803,167
충청북도,보은군,용수리 마을회관 공터,충청북도 보은군 내북면 용수리 21-1,127.651733,36.54584,36
충청북도,보은군,오동리 마을회관 공터,충청북도 보은군 회인면 오동리 131-9,127.592309,36.515279,106
충청북도,보은군,애곡1리 마을회관 공터,충청북도 보은군 회인면 애곡리 98-0,127.615405,36.48968,27
충청북도,보은군,용촌1리 마을회관 공터,충청북도 보은군 회인면 용촌리 97-3,127.596784,36.500247,292
충청북도,보은군,건천리 마을회관 공터,충청북도 보은군 회인면 건천리 170-13,127.624869,36.47855,167
충청북도,괴산군,괴산중학교 운동장,충청북도 괴산군 괴산읍 대사리 165,127.78365571954708,36.796779060508804,287
충청북도,괴산군,괴산고등학교 운동장,충청북도 괴산군 괴산읍 대사리 201,127.780761130948,36.79641235308766,277
충청북도,괴산군,오성중학교 운동장,충청북도 괴산군 감물면 오성리 산19-3,127.86786671537756,36.8426695842794,1564
경상북도,성주군,성밖숲 공터,경상북도 성주군 성주읍 경산리 446-1,128.2797259888861,35.91616271233016,11801
경상북도,성주군,성주초등학교 운동장,경상북도 성주군 성주읍 경산리 183-0,128.2848753646869,35.920103297036746,6540
경상북도,성주군,성주여자고등학교 운동장,경상북도 성주군 성주읍 경산리 550-0,128.2824532535536,35.9169757899766,1176
경상북도,성주군,성주별고을운동장,경상북도 성주군 성주읍 대흥리 901-3,128.25641763862848,35.91289255997057,7597
경상북도,고령군,우곡초등학교 운동장,경상북도 고령군 우곡면 연리 317-4,128.3677402631129,35.633138483019096,1046
경상북도,고령군,우곡중학교 운동장,경상북도 고령군 우곡면 연리 산1-1,128.35601063767228,35.64471179233991,864
경상북도,고령군,쌍림초등학교 운동장,경상북도 고령군 쌍림면 귀원리 134-1,128.24240520227988,35.68182442617077,909
경상북도,성주군,성주중앙초등학교 운동장,경상북도 성주군 성주읍 경산리 718-34,128.28707836395785,35.916498138220284,4400
경상북도,고령군,성산중학교 운동장,경상북도 고령군 성산면 어곡리 129-3,128.36149979642968,35.751098880222756,1212
경상북도,고령군,다산초등학교 운동장,경상북도 고령군 다산면 평리리 257-7,128.45196769980276,35.82456946885546,1576
경상북도,고령군,좌학공원,경상북도 고령군 다산면 좌학리 191,128.44472207888754,35.82266021342993,12727
경상북도,고령군,개진초등학교 운동장,경상북도 고령군 개진면 오사리 45-3,128.36924890747528,35.716753261641834,740
경상북도,고령군,덕곡초등학교 운동장,경상북도 고령군 덕곡면 예리 473,128.23372886902075,35.778249606379504,677
경상북도,고령군,운수초등학교 운동장,경상북도 고령군 운수면 봉평리 797-1,128.29023573004542,35.77004165214467,1493
경상북도,고령군,성산초등학교 운동장,경상북도 고령군 성산면 어곡리 278-4,128.3605127213594,35.74898509602468,1061
경상북도,고령군,고령중학교 운동장,경상북도 고령군 대가야읍 쾌빈리 103-4,128.27182641111625,35.74071063582488,1340
경상북도,고령군,고령초등학교 운동장,경상북도 고령군 대가야읍 연조리 100-0,128.2688345497619,35.73434175511174,2108
경상북도,고령군,고령고등학교 운동장,경상북도 고령군 대가야읍 연조리 92-0,128.2699667284005,35.73442621304057,1736
경상북도,청도군,(구)매전초등학교 운동장,경상북도 청도군 매전면 온막리 42-4,128.8380615147106,35.64231145119218,2061
경상북도,청도군,청도군농촌체험관광센터 운동장,경상북도 청도군 매전면 지전리 101-2,128.8223128918283,35.61233002706555,606
경상북도,청도군,(구)관하초등학교 운동장,경상북도 청도군 매전면 관하리 1226-1,128.81153710712428,35.70405484412621,909
경상북도,청도군,(구)방지초등학교 운동장,경상북도 청도군 금천면 방지리 1203-0,128.90868478076914,35.71236653061897,515
경상북도,청도군,동산초등학교,경상북도 청도군 매전면 동산리 233-5,128.85472038604547,35.66724783256689,515
