,시도명,시군구명,시설명,상세주소,경도,위도,수용가능인원수,총인구수,인구대비 수용가능인원비율
46,충청북도,청주시,내수초등학교 운동장,충청북도 청주시 청원구 내수읍 마산리 171,127.53748135988164,36.72663122806498,1190,849207,0.14013073373158724
47,충청북도,청주시,주중초등학교 운동장,충청북도 청주시 청원구 주중동 173-3,127.49151179501756,36.67179338628185,1140,849207,0.13424288777647853
48,충청북도,청주시,수성초등학교 운동장,충청북도 청주시 청원구 내수읍 내수리 263-1,127.52683992806286,36.718494447551286,762,849207,0.08973077235585669
49,충청북도,청주시,옥산중학교 운동장,충청북도 청주시 흥덕구 옥산면 오산리 77-3,127.370977165582,36.67040070576812,4507,849207,0.5307304343934989
50,충청북도,청주시,옥산생활체육공원,충청북도 청주시 흥덕구 옥산면 오산리 산18-0,127.366831155295,36.66554238956271,2604,849207,0.30663901734206145
51,충청북도,청주시,옥산초등학교 운동장,충청북도 청주시 흥덕구 옥산면 오산리 223,127.37308904444974,36.66380881183167,573,849207,0.06747471464554579
52,충청북도,청주시,중앙중학교 운동장,충청북도 청주시 청원구 우암동 261-174,127.47998822061572,36.654124868642285,3451,849207,0.40637912782160296
53,충청북도,청주시,덕벌초등학교 운동장,충청북도 청주시 청원구 우암동 261-10,127.47923420678758,36.65502430718347,1974,849207,0.23245215830769175
54,충청북도,청주시,대성고등학교 운동장,충청북도 청주시 청원구 내덕동 232-0,127.49084698884012,36.65283653082114,7919,849207,0.932517042370117
55,충청북도,청주시,오송초등학교 운동장,충청북도 청주시 흥덕구 오송읍 오송리 60-1,127.3257062660776,36.61270071078473,2420,849207,0.2849717442272614
56,충청북도,청주시,원평중학교운동장,충청북도 청주시 서원구 분평동 1362,127.49377863642044,36.60750891787098,1443,849207,0.16992323426443728
57,충청북도,청주시,청주종합경기장,충청북도 청주시 서원구 사직동 808,127.472121270665,36.63818307184125,6093,849207,0.7174929080895471
58,충청북도,청주시,가덕중학교 운동장,충청북도 청주시 상당구 가덕면 수곡리 255,127.56111548938614,36.562502281734496,3085,849207,0.36328009543020723
59,충청북도,청주시,가덕초등학교 운동장,충청북도 청주시 상당구 가덕면 병암리 125,127.57816462066135,36.57833980129691,1125,849207,0.1324765339899459
60,충청북도,청주시,남일초등학교 운동장,충청북도 청주시 상당구 남일면 쌍수리 321-33,127.51027236729324,36.57579121575956,1786,849207,0.21031385751648304
61,충청북도,청주시,동화초등학교 운동장,충청북도 청주시 상당구 남일면 화당리 361-1,127.49281643847324,36.54731898784911,1142,849207,0.13447840161468289
62,충청북도,청주시,한벌초등학교 운동장,충청북도 청주시 서원구 사직동 560,127.4752053440386,36.636753607666925,1746,849207,0.20560358075239607
63,충청북도,청주시,사직초등학교 운동장,충청북도 청주시 서원구 사직동 38-4,127.47773474948418,36.6307003682622,1000,849207,0.11775691910217415
64,충청북도,청주시,풍광초등학교 운동장,충청북도 청주시 흥덕구 가경동 1172-0,127.43525322164685,36.62957789816321,1700,849207,0.20018676247369604
65,충청북도,청주시,경덕초등학교 운동장,충청북도 청주시 흥덕구 가경동 1504-0,127.4381042032088,36.6212084171375,949,849207,0.11175131622796325
66,충청북도,청주시,서현초등학교 운동장,충청북도 청주시 흥덕구 가경동 1917-0,127.4298240225628,36.618918319910925,1305,849207,0.15367277942833726
67,충청북도,청주시,증안초등학교 운동장,충청북도 청주시 흥덕구 복대동 2610,127.42730423651987,36.63419509572689,633,849207,0.07454012979167624
68,충청북도,청주시,복대초등학교 운동장,충청북도 청주시 흥덕구 복대동 709-4,127.4477869161157,36.62915410658191,2927,849207,0.3446745022120637
69,충청북도,청주시,원평초등학교운동장,충청북도 청주시 서원구 분평동 1263,127.4958827734562,36.61091707489708,1152,849207,0.13565597080570463
70,충청북도,청주시,남평초등학교운동장,충청북도 청주시 서원구 분평동 1209,127.48933185246452,36.61140560023704,1327,849207,0.1562634316485851
71,충청북도,청주시,산남유수지,충청북도 청주시 서원구 분평동 1465,127.47751425724644,36.60851884134421,1383,849207,0.16285781911830685
72,충청북도,청주시,남성초등학교운동장,충청북도 청주시 서원구 분평동 219-1,127.48376291927732,36.60798244927178,1000,849207,0.11775691910217415
73,충청북도,청주시,분평초등학교운동장,충청북도 청주시 서원구 분평동 1198,127.493112746724,36.613309857837535,1217,849207,0.14331017054734593
74,충청북도,청주시,청주하이텍고등학교 운동장,충청북도 청주시 서원구 분평동 1257,127.49240662608352,36.60895952932116,1380,849207,0.16250454836100034
75,충청북도,청주시,성화중학교 운동장,충청북도 청주시 서원구 성화동 615,127.45939602480142,36.61683993916343,1161,849207,0.13671578307762416
76,충청북도,청주시,개신초등학교 운동장,충청북도 청주시 서원구 개신동 637,127.44885907539086,36.61977489401988,667,849207,0.07854386504115016
77,충청북도,청주시,죽림초등학교 운동장,충청북도 청주시 서원구 죽림동 293,127.44324489862122,36.61223985315112,1116,849207,0.13141672171802635
78,충청북도,청주시,남이면사무소 주차장,충청북도 청주시 서원구 남이면 척산리 608-1,127.43363040261198,36.5605884842585,393,849207,0.046278469207154435
79,충청북도,청주시,남이면복지회관쉼터 주차장,충청북도 청주시 서원구 남이면 척산리 609-1,127.43297726819178,36.56048024472492,260,849207,0.03061679896656528
80,충청북도,청주시,갈원초등학교 운동장,충청북도 청주시 서원구 남이면 갈원리 143-1,127.39654559649644,36.56871092764048,1140,849207,0.13424288777647853
81,충청북도,청주시,남이초등학교 운동장,충청북도 청주시 서원구 남이면 대련리 255,127.45416037691402,36.57700330708442,1613,849207,0.1899419105118069
82,충청북도,청주시,현도중학교 운동장,충청북도 청주시 서원구 현도면 선동리 256-3,127.42589061259022,36.48315275567119,5000,849207,0.5887845955108707
83,충청북도,청주시,흥덕초등학교 운동장,충청북도 청주시 흥덕구 운천동 865,127.47354007617088,36.6452214986984,2333,849207,0.2747268922653723
84,충청북도,청주시,운천초등학교 운동장,충청북도 청주시 흥덕구 운천동 543-7,127.47348272718776,36.65400672019522,2030,849207,0.2390465457774135
85,충청북도,청주시,청주야구장,충청북도 청주시 서원구 사직동 888-1,127.46940164952154,36.63934878734531,3744,849207,0.44088190511854003
86,충청북도,청주시,창수경로당 앞 광장,충청북도 청주시 서원구 사창동 475,127.45917749050638,36.63245954201235,388,849207,0.04568968461164357
87,충청북도,청주시,창신초등학교 운동장,충청북도 청주시 서원구 사창동 351,127.46420855824674,36.62968403925864,1701,849207,0.20030451939279822
88,충청북도,청주시,중앙여자고등학교 운동장,충청북도 청주시 서원구 사창동 227,127.46468448332004,36.63728256874269,3448,849207,0.4060258570642965
89,충청북도,청주시,모충초등학교 운동장,충청북도 청주시 서원구 모충동 372,127.47850530570614,36.62614328591832,1333,849207,0.15696997316319813
90,충청북도,청주시,산남중학교 운동장,충청북도 청주시 서원구 산남동 672-0,127.46367740370582,36.6112534799244,767,849207,0.09031955695136756
91,충청북도,청주시,샛별초등학교 운동장,충청북도 청주시 서원구 산남동 1095,127.47176030586368,36.60841158615905,1260,849207,0.14837371806873942
92,충청북도,청주시,원봉초등학교 운동장,충청북도 청주시 상당구 용암동 1328,127.5014639468748,36.61253850365232,1867,849207,0.21985216796375912
93,충청북도,청주시,운동초등학교 운동장,충청북도 청주시 상당구 용암동 2948-0,127.51342319852296,36.606498741724565,597,849207,0.07030088070399797
94,충청북도,청주시,교동초등학교 운동장,충청북도 청주시 상당구 용암동 2084-0,127.51079654239244,36.61037626754271,4171,849207,0.4911641095751684
95,충청북도,청주시,무지개공원,충청북도 청주시 상당구 용암동 1986-0,127.50699277430776,36.6071215860195,1006,849207,0.1184634606167872
96,충청북도,청주시,원봉중학교 운동장,충청북도 청주시 상당구 용암동 2100,127.5057124010616,36.61395499713531,2278,849207,0.2682502617147527
97,충청북도,청주시,원봉공원,충청북도 청주시 상당구 용암동 2075-0,127.51277825947194,36.611985160324856,9939,849207,1.1703860189565087
98,충청북도,청주시,상당고등학교 운동장,충청북도 청주시 상당구 용암동 2033-0,127.50897499587212,36.60603848132935,1250,849207,0.14719614887771768
99,충청북도,청주시,용암중학교 운동장,충청북도 청주시 상당구 용암동 2081-0,127.50991756234497,36.61102909031023,3639,849207,0.4285174286128117
100,충청북도,청주시,미원중학교 운동장,충청북도 청주시 상당구 미원면 미원리 281-3,127.66111909474864,36.63646225131254,4176,849207,0.49175289417067924
101,충청북도,청주시,미원초등학교 운동장,충청북도 청주시 상당구 미원면 미원리 292-2,127.65925581158652,36.63628512883023,2621,849207,0.3086408849667985
102,충청북도,청주시,봉정초등학교 운동장,충청북도 청주시 흥덕구 봉명동 2141,127.45687318433906,36.64769917355678,2933,849207,0.3453810437266768
103,충청북도,청주시,봉명중학교 운동장,충청북도 청주시 흥덕구 봉명동 1305,127.46045441921476,36.64650933198051,1911,849207,0.22503347240425478
104,충청북도,청주시,봉명초등학교 운동장,충청북도 청주시 흥덕구 봉명동 205,127.4565295586078,36.63968497927642,2200,849207,0.25906522202478316
105,충청북도,청주시,솔밭공원 주차장,충청북도 청주시 흥덕구 송정동 314-0,127.43230086114876,36.64512269120877,1080,849207,0.12717747263034807
106,충청북도,청주시,주성초등학교 운동장,충청북도 청주시 상당구 영동 48-1,127.4852781519147,36.64117289814761,1367,849207,0.16097370841267206
107,충청북도,청주시,중앙공원,충청북도 청주시 상당구 서문동 119,127.48699234062477,36.63265669856256,5918,849207,0.6968854472466666
108,충청북도,청주시,석교초등학교 운동장,충청북도 청주시 상당구 석교동 10-0,127.4942580682472,36.62628817664656,5369,849207,0.632236898659573
109,충청북도,청주시,청운중학교 운동장,충청북도 청주시 상당구 영운동 73-48,127.50544506078292,36.61848775450658,1600,849207,0.18841107056347864
110,충청북도,청주시,영운동 주민센터 옆 나누리소공원,충청북도 청주시 상당구 영운동 107-17,127.4991059767621,36.61783192116192,356,849207,0.041921463200374
111,충청북도,청주시,영운동 어린이공원,충청북도 청주시 상당구 영운동 61-1,127.50621980019712,36.61992639607103,362,849207,0.04262800471498704
