시도명,시군구명,시설명,상세주소,경도,위도,수용가능인원수
충청북도,보은군,삼산초등학교 운동장,충청북도 보은군 보은읍 삼산리 156-3,127.717019,36.484427,1651
충청북도,보은군,보은군보건소 주차장,충청북도 보은군 보은읍 삼산리 170-2,127.716224,36.486416,213
충청북도,제천시,송학초등학교 운동장,충청북도 제천시 송학면 시곡리 1164-2,128.2618584554832,37.18491088442312,1223
충청북도,보은군,보은읍사무소 공터,충청북도 보은군 보은읍 삼산리 130-0,127.717098,36.483316,300
충청북도,제천시,입석초등학교 운동장,충청북도 제천시 송학면 입석리 609-2,128.2934873648729,37.19960239957492,3863
충청북도,제천시,송학중학교 운동장,충청북도 제천시 송학면 시곡리 1100-2,128.26508000524976,37.1879980341844,1440
충청북도,제천시,백운중학교 운동장,충청북도 제천시 백운면 평동리 570-0,128.01694939381946,37.1425368876251,3463
충청북도,제천시,백운초등학교 운동장,충청북도 제천시 백운면 평동리 595-2,128.02005020989986,37.14031127997014,949
충청북도,제천시,화당초등학교 운동장,충청북도 제천시 백운면 화당리 105-1,127.98660499690467,37.16885301910598,4881
충청북도,제천시,한송초중학교 운동장,충청북도 제천시 한수면 송계리 753-0,128.08003048596433,36.88269327582435,1267
충청북도,제천시,수산초중학교 운동장,충청북도 제천시 수산면 수산리 349-0,128.18722769656804,36.93572437971049,6116
충청북도,제천시,덕산초등학교 운동장,충청북도 제천시 덕산면 도전리 422-1,128.16968548516132,36.90791155261676,1293
충청북도,제천시,청풍초중학교 운동장,충청북도 제천시 청풍면 물태리 144-3,128.16464552466687,36.99608336673362,2976
충청북도,제천시,왕미초등학교 운동장,충청북도 제천시 봉양읍 미당리 1031-0,128.1579742053595,37.15517968182594,823
충청북도,제천시,금성초등학교 운동장,충청북도 제천시 금성면 구룡리 294-0,128.16548565149745,37.06723442591937,1984
충청북도,옥천군,동이초등학교 운동장,충청북도 옥천군 동이면 평산리 72-1,127.61921462172671,36.28596804571228,1033
충청북도,제천시,봉양중학교 운동장,충청북도 제천시 봉양읍 장평리 864-1,128.12434281303916,37.1292555742911,1700
충청북도,옥천군,시외버스공영주차장,충청북도 옥천군 옥천읍 삼양리 206,127.56463636194508,36.30657953099809,1057
충청북도,옥천군,옥천중학교 운동장,충청북도 옥천군 옥천읍 삼양리 163,127.56897320225035,36.305099820159484,2243
충청북도,옥천군,공영주차장,충청북도 옥천군 옥천읍 금구리 23-4,127.5703112448147,36.30099094559212,387
충청북도,옥천군,구읍 공영주차장,충청북도 옥천군 옥천읍 하계리 60,127.58081625728674,36.31423535971082,570
충청북도,옥천군,군남초등학교 운동장,충청북도 옥천군 옥천읍 서대리 279,127.58167523742969,36.27760930506341,1567
충청북도,옥천군,삼양초등학교 운동장,충청북도 옥천군 옥천읍 마암리 5-1,127.56892458895965,36.29742841915491,3283
충청북도,옥천군,가화쌈지숲공원,충청북도 옥천군 옥천읍 금구리 223,127.56092723265328,36.30559118049312,883
충청북도,옥천군,옥천여자중학교 운동장,충청북도 옥천군 옥천읍 문정리 455-2,127.57270957838739,36.304088104794786,1810
충청북도,옥천군,죽향초등학교 운동장,충청북도 옥천군 옥천읍 문정리 83,127.57741537241024,36.313312646841524,1640
충청북도,옥천군,옥천공설운동장,충청북도 옥천군 옥천읍 문정리 390,127.57362885904418,36.30255662055246,5377
충청북도,보은군,내북초등학교 운동장,충청북도 보은군 내북면 화전리 5-1,127.652051,36.575025,2933
충청북도,보은군,산외면사무소 공터,충청북도 보은군 산외면 구티리 50-1,127.73279,36.551858,317
충청북도,보은군,산외초등학교 운동장,충청북도 보은군 산외면 구티리 52-2,127.731882,36.552283,900
충청북도,보은군,장갑2리 마을회관 공터,충청북도 보은군 산외면 장갑리 623-1,127.767161,36.572752,67
충청북도,보은군,죽암리 마을회관 공터,충청북도 보은군 회인면 죽암리 71-0,127.598816,36.474729,67
충청북도,보은군,내북면사무소 공터,충청북도 보은군 내북면 창리 63-1,127.663886,36.577803,183
충청북도,보은군,용수리 마을회관 공터,충청북도 보은군 내북면 용수리 21-1,127.651733,36.54584,40
충청북도,보은군,오동리 마을회관 공터,충청북도 보은군 회인면 오동리 131-9,127.592309,36.515279,117
충청북도,보은군,애곡1리 마을회관 공터,충청북도 보은군 회인면 애곡리 98-0,127.615405,36.48968,29
충청북도,보은군,용촌1리 마을회관 공터,충청북도 보은군 회인면 용촌리 97-3,127.596784,36.500247,321
충청북도,보은군,건천리 마을회관 공터,충청북도 보은군 회인면 건천리 170-13,127.624869,36.47855,183
충청북도,괴산군,괴산중학교 운동장,충청북도 괴산군 괴산읍 대사리 165,127.78365571954708,36.796779060508804,315
충청북도,괴산군,괴산고등학교 운동장,충청북도 괴산군 괴산읍 대사리 201,127.780761130948,36.79641235308766,305
충청북도,괴산군,오성중학교 운동장,충청북도 괴산군 감물면 오성리 산19-3,127.86786671537756,36.8426695842794,1720
경상북도,성주군,성밖숲 공터,경상북도 성주군 성주읍 경산리 446-1,128.2797259888861,35.91616271233016,12981
경상북도,성주군,성주초등학교 운동장,경상북도 성주군 성주읍 경산리 183-0,128.2848753646869,35.920103297036746,7194
경상북도,성주군,성주여자고등학교 운동장,경상북도 성주군 성주읍 경산리 550-0,128.2824532535536,35.9169757899766,1293
경상북도,성주군,성주별고을운동장,경상북도 성주군 성주읍 대흥리 901-3,128.25641763862848,35.91289255997057,8357
경상북도,고령군,우곡초등학교 운동장,경상북도 고령군 우곡면 연리 317-4,128.3677402631129,35.633138483019096,1151
경상북도,고령군,우곡중학교 운동장,경상북도 고령군 우곡면 연리 산1-1,128.35601063767228,35.64471179233991,950
경상북도,고령군,쌍림초등학교 운동장,경상북도 고령군 쌍림면 귀원리 134-1,128.24240520227988,35.68182442617077,1000
경상북도,성주군,성주중앙초등학교 운동장,경상북도 성주군 성주읍 경산리 718-34,128.28707836395785,35.916498138220284,4840
경상북도,고령군,성산중학교 운동장,경상북도 고령군 성산면 어곡리 129-3,128.36149979642968,35.751098880222756,1333
경상북도,고령군,다산초등학교 운동장,경상북도 고령군 다산면 평리리 257-7,128.45196769980276,35.82456946885546,1733
경상북도,고령군,좌학공원,경상북도 고령군 다산면 좌학리 191,128.44472207888754,35.82266021342993,14000
경상북도,고령군,개진초등학교 운동장,경상북도 고령군 개진면 오사리 45-3,128.36924890747528,35.716753261641834,814
경상북도,고령군,덕곡초등학교 운동장,경상북도 고령군 덕곡면 예리 473,128.23372886902075,35.778249606379504,745
경상북도,고령군,운수초등학교 운동장,경상북도 고령군 운수면 봉평리 797-1,128.29023573004542,35.77004165214467,1643
경상북도,고령군,성산초등학교 운동장,경상북도 고령군 성산면 어곡리 278-4,128.3605127213594,35.74898509602468,1167
경상북도,고령군,고령중학교 운동장,경상북도 고령군 대가야읍 쾌빈리 103-4,128.27182641111625,35.74071063582488,1474
경상북도,고령군,고령초등학교 운동장,경상북도 고령군 대가야읍 연조리 100-0,128.2688345497619,35.73434175511174,2319
경상북도,고령군,고령고등학교 운동장,경상북도 고령군 대가야읍 연조리 92-0,128.2699667284005,35.73442621304057,1910
경상북도,청도군,(구)매전초등학교 운동장,경상북도 청도군 매전면 온막리 42-4,128.8380615147106,35.64231145119218,2267
경상북도,청도군,청도군농촌체험관광센터 운동장,경상북도 청도군 매전면 지전리 101-2,128.8223128918283,35.61233002706555,667
경상북도,청도군,(구)관하초등학교 운동장,경상북도 청도군 매전면 관하리 1226-1,128.81153710712428,35.70405484412621,1000
경상북도,청도군,(구)방지초등학교 운동장,경상북도 청도군 금천면 방지리 1203-0,128.90868478076914,35.71236653061897,567
경상북도,청도군,동산초등학교,경상북도 청도군 매전면 동산리 233-5,128.85472038604547,35.66724783256689,567
경상북도,청도군,청도박물관 앞마당,경상북도 청도군 이서면 양원리 129-5,128.68660501454687,35.69401557866145,607
경상북도,청도군,(구)금천초등학교 문명분교 운동장,경상북도 청도군 운문면 신원리 702,128.9612277562731,35.68474931183855,1349
경상북도,청도군,금천중고등학교 운동장,경상북도 청도군 금천면 동곡리 1000-1,128.89501365703913,35.68760275115571,1400
경상북도,청도군,(구)금천초등학교 운동장,경상북도 청도군 금천면 동곡리 905-0,128.89439258121547,35.68994178030015,525
경상북도,청도군,이서초등학교 운동장,경상북도 청도군 이서면 학산리 170,128.66907296327904,35.66381603874519,1171
경상북도,청도군,경북드론고등학교 운동장,경상북도 청도군 풍각면 송서리 553-6,128.62068659966047,35.64097615374514,1900
경상북도,청도군,풍각중학교 각북분교 운동장,경상북도 청도군 각북면 남산리 248,128.58844066061,35.690499122430914,1100
경상북도,청도군,덕산초등학교 운동장,경상북도 청도군 각북면 덕촌리 553-1,128.58357907260833,35.70497755250237,1003
경상북도,청도군,이서중학교 운동장,경상북도 청도군 이서면 서원리 331-3,128.66931418806712,35.66232095504719,1202
경상북도,청도군,청도중앙초등학교 운동장,경상북도 청도군 청도읍 원정리 530,128.75217445666016,35.64709524181966,1320
경상북도,청도군,유천초등학교 운동장,경상북도 청도군 청도읍 유호리 623,128.76505839113426,35.57301926476025,3270
경상북도,청도군,각남초등학교 운동장,경상북도 청도군 각남면 예리리 498-0,128.65707107000688,35.64235906220702,2667
경상북도,청도군,(구)대산초등학교,경상북도 청도군 각남면 옥산리 15,128.63651093509412,35.61804505676118,413
전라남도,목포시,제일여자고등학교 운동장,전라남도 목포시 옥암동 983,126.43081619702498,34.807487293732315,933
전라남도,목포시,애향초등학교 운동장,전라남도 목포시 옥암동 1172,126.44185547812646,34.809016424756685,806
경상북도,청도군,월곡쉼터,경상북도 청도군 청도읍 고수리 1035-12,128.75157495907368,35.6348538213799,474
경상북도,청도군,새마을공원,경상북도 청도군 청도읍 고수리 1039-119,128.7425744475956,35.650591071276935,1024
전라남도,목포시,부영초등학교 운동장,전라남도 목포시 옥암동 1024,126.43350382643641,34.8033152535232,940
전라남도,목포시,미항초등학교 운동장,전라남도 목포시 옥암동 1102,126.43925278726465,34.80119198235661,942
전라남도,목포시,옥암중학교 운동장,전라남도 목포시 옥암동 1271,126.4527524419734,34.81027619227433,973
전라남도,목포시,옥암초등학교 운동장,전라남도 목포시 옥암동 1270,126.45281820885475,34.81122748119189,885
전라남도,목포시,하당중학교 운동장,전라남도 목포시 옥암동 963,126.42875603723611,34.81022495935776,867
전라남도,목포시,청호초등학교 운동장,전라남도 목포시 옥암동 966,126.42771413657039,34.80973185434273,1000
전라남도,목포시,임성초등학교 운동장,전라남도 목포시 석현동 96-1,126.43610274309015,34.82480766231686,1778
전라남도,목포시,석현초등학교 운동장,전라남도 목포시 석현동 1172,126.42458835136226,34.81479152994929,900
전라남도,목포시,중앙고등학교 운동장,전라남도 목포시 대양동 208-4,126.42493620954606,34.83498190436754,1774
전라남도,목포시,용해초등학교 운동장,전라남도 목포시 용해동 974,126.3964082125397,34.81877811733616,1159
전라남도,목포시,대연초등학교 운동장,전라남도 목포시 용해동 631,126.3993971421537,34.82046340699283,1583
전라남도,목포시,신흥초등학교 운동장,전라남도 목포시 상동 1017,126.42509305636663,34.7994123650269,1030
전라남도,목포시,한빛초등학교 운동장,전라남도 목포시 상동 887,126.42245177002422,34.8033502371484,1407
전라남도,목포시,이로초등학교 운동장,전라남도 목포시 용해동 240-2,126.40665576431375,34.80480038883732,1607
전라남도,목포시,제일중학교 운동장,전라남도 목포시 용해동 170-5,126.40764693958474,34.796175008510815,4696
전라남도,목포시,상동초등학교 운동장,전라남도 목포시 상동 364,126.41189054373918,34.813729224216495,802
전라남도,목포시,하당초등학교 운동장,전라남도 목포시 상동 820,126.41922312045286,34.80629064120779,1520
전라남도,목포시,목여상 운동장,전라남도 목포시 상동 525,126.4099257103057,34.80748146404034,1298
전라남도,목포시,유경주차장,전라남도 목포시 보광동2가 2,126.38809110020692,34.78765866171892,63
전라남도,목포시,유달초등학교 운동장,전라남도 목포시 유달동 8-0,126.37929521174355,34.786070538207284,2532
전라남도,목포시,덕인중학교 운동장,전라남도 목포시 죽교동 30,126.37283283703225,34.798495731258384,864
전라남도,목포시,항도여자중학교 운동장,전라남도 목포시 상동 327,126.41124561021917,34.81624115082421,1321
경상북도,성주군,공원(금봉리숲) 공터,경상북도 성주군 가천면 금봉리 812-11,128.15117650849209,35.884549748933786,1833
전라남도,목포시,대성초등학교 운동장,전라남도 목포시 대성동 212,126.38031413809485,34.79942564386779,2002
전라남도,목포시,남초등학교 운동장,전라남도 목포시 호남동 567,126.3909275458454,34.7911582018988,2927
경상북도,성주군,용암초등학교 운동장,경상북도 성주군 용암면 상언리 121-0,128.33899604175238,35.84504643976444,4194
경상북도,성주군,수륜초등학교 운동장,경상북도 성주군 수륜면 신파리 41-0,128.19194252741028,35.8338951816154,2581
경상북도,성주군,수륜중학교 운동장,경상북도 성주군 수륜면 신파리 84-1,128.19618816885847,35.83102537949698,2432
경상북도,성주군,가천초등학교 운동장,경상북도 성주군 가천면 창천리 574-0,128.16778207187483,35.885205471452025,3690
경상북도,성주군,용암중학교 운동장,경상북도 성주군 용암면 본리리 724-0,128.3146697096496,35.84089976060051,4000
경상북도,성주군,명인정보고등학교 운동장,경상북도 성주군 선남면 도성리 1111-1,128.36346760250223,35.8856016567566,1167
경상북도,성주군,선남초등학교 운동장,경상북도 성주군 선남면 관화리 873-0,128.3520315619334,35.90650476459018,1000
전라남도,해남군,산이초등학교운동장,전라남도 해남군 산이면 초송리 593,126.44687228544592,34.6434042403301,1843
경상북도,성주군,성주고등학교 운동장,경상북도 성주군 성주읍 금산리 1158-0,128.2732194281651,35.93830934182618,3158
경상북도,성주군,성주중학교 운동장,경상북도 성주군 성주읍 예산리 640-0,128.28334589750122,35.92849188081883,8909
경상북도,성주군,도원초등학교 운동장,경상북도 성주군 선남면 소학리 587-0,128.3819296157659,35.896601548869484,1267
전라남도,해남군,옥천초등학교운동장,전라남도 해남군 옥천면 영춘리 573-1,126.64970711191545,34.567922298479054,3324
전라남도,해남군,계곡초등학교운동장,전라남도 해남군 계곡면 성진리 231-11,126.656421620049,34.6460447723688,1143
전라남도,해남군,마산초등학교운동장,전라남도 해남군 마산면 화내리 678-1,126.572802648912,34.6185458277663,1100
전라남도,해남군,황산초등학교운동장,전라남도 해남군 황산면 남리리 31-32,126.427476303533,34.5760443308145,1839
전라남도,해남군,서정초등학교운동장,전라남도 해남군 송지면 서정리 90,126.56115198418625,34.3889794508196,667
전라남도,해남군,북평초등학교운동장,전라남도 해남군 북평면 남창리 142,126.63134180214195,34.40792635324236,1335
전라남도,해남군,북일초등학교운동장,전라남도 해남군 북일면 흥촌리 109-0,126.676845,34.467052,5000
전라남도,해남군,송지초등학교운동장,전라남도 해남군 송지면 산정리 724-1,126.52038843084524,34.36890435092888,2477
전라남도,해남군,해남공업고등학교운동장,전라남도 해남군 해남읍 남외리 24-1,126.5934014013592,34.57191231957077,1200
전라남도,해남군,삼산초등학교운동장,전라남도 해남군 삼산면 충리 97-4,126.60778011422029,34.51501291769728,1696
전라남도,해남군,화산초등학교운동장,전라남도 해남군 화산면 방축리 365-1,126.516270291242,34.4920096973194,3416
전라남도,해남군,현산초등학교운동장,전라남도 해남군 현산면 일평리 876-18,126.552825330358,34.4588994001136,3146
전라남도,해남군,우슬경기장,전라남도 해남군 해남읍 해리 2,126.62234743694026,34.56832671682975,4700
전라남도,해남군,해남군축구전용구장3,전라남도 해남군 해남읍 해리 6-1,126.61932383623709,34.56745482602262,2213
전라남도,해남군,해남군축구전용구장1,전라남도 해남군 해남읍 해리 4-18,126.61998110609566,34.56838567605491,2203
전라남도,해남군,해남군축구전용구장2,전라남도 해남군 해남읍 해리 4-8,126.61895553634847,34.5686432964053,2173
전라남도,강진군,마량초등학교 운동장,전라남도 강진군 마량면 마량리 1028-3,126.81393563120254,34.45713118216417,868
전라남도,강진군,병영초등학교 운동장,전라남도 강진군 병영면 성남리 199-7,126.81504119250117,34.72006965504349,1118
전라남도,강진군,옴천초등학교 운동장,전라남도 강진군 옴천면 개산리 245,126.79547039716884,34.744842298050806,937
전라남도,강진군,마량원포축구장,전라남도 강진군 마량면 원포리 222,126.83305801118736,34.46438975888324,1000
전라남도,강진군,하멜기념관(외부공원),전라남도 강진군 병영면 성동리 109,126.81853975720638,34.719446429410205,1512
전라남도,장성군,약수초등학교,전라남도 장성군 북하면 약수리 406-0,126.880603,35.407968,2426
전라남도,강진군,성전초등학교 운동장,전라남도 강진군 성전면 월평리 102,126.70740978592691,34.69342661472366,1925
전라남도,강진군,작천초등학교 운동장,전라남도 강진군 작천면 현산리 5,126.77203762082297,34.7030763847806,2105
전라남도,장성군,약수교회,전라남도 장성군 북하면 약수리 420-6,126.881289,35.407447,20
전라남도,장성군,사거리성당,전라남도 장성군 북이면 사거리 651-0,126.808879,35.427748,20
전라남도,장성군,북이초등학교,전라남도 장성군 북이면 원덕리 351-6,126.804889,35.433109,1473
전라남도,장성군,약수중학교,전라남도 장성군 북하면 약수리 428-1,126.880704,35.406626,4534
전라남도,장성군,월평초등학교,전라남도 장성군 황룡면 월평리 61-2,126.775753,35.290416,1511
전라남도,장성군,황룡중학교,전라남도 장성군 황룡면 장산리 402-0,126.758789,35.297117,2033
전라남도,장성군,서삼초등학교,전라남도 장성군 서삼면 장산리 196-0,126.767738,35.333787,1167
전라남도,장성군,북일초등학교,전라남도 장성군 북일면 오산리 106-1,126.793852,35.384567,1238
전라남도,여수시,여수동초등학교 운동장,전라남도 여수시 공화동 1181,127.74080796516556,34.746983857173426,1933
전라남도,장성군,삼계중학교,전라남도 장성군 삼계면 사창리 339-0,126.666371,35.258083,1235
전라남도,장성군,사창초등학교,전라남도 장성군 삼계면 사창리 270-0,126.666137,35.260327,1423
전라남도,여수시,자산공원,전라남도 여수시 종화동 3,127.75039586938139,34.739475554871845,2467
전라남도,여수시,중앙초등학교 운동장,전라남도 여수시 종화동 943,127.74425999284861,34.7409437454214,1667
전라남도,나주시,공산초등학교 운동장,전라남도 나주시 공산면 금곡리 780,126.61310763193804,34.9408700795633,1579
전라남도,나주시,동강초등학교 운동장,전라남도 나주시 동강면 인동리 355-0,126.56455624222671,34.93807333457314,933
전라남도,나주시,다시초등학교 운동장,전라남도 나주시 다시면 월태리 521,126.63998428834988,35.01762606159569,1464
전라남도,나주시,남평초등학교 운동장,전라남도 나주시 남평읍 동사리 238,126.8460108553868,35.042382927874066,544
전라남도,나주시,세지초등학교 운동장,전라남도 나주시 세지면 오봉리 263,126.74694497451894,34.918802939780306,1363
전라남도,나주시,왕곡초등학교 운동장,전라남도 나주시 왕곡면 월천리 206,126.65489296417631,34.96279878062741,977
전라남도,나주시,반남초등학교 운동장,전라남도 나주시 반남면 신촌리 129,126.65888996765922,34.91141543019634,933
전라남도,나주시,빛누리초등학교 운동장,전라남도 나주시 빛가람동 25-0,126.78529851205722,35.030314520253086,708
전라남도,나주시,빛가람초등학교 운동장,전라남도 나주시 빛가람동 625,126.78560685993207,35.0081239845355,884
전라남도,나주시,영산포초등학교 운동장,전라남도 나주시 이창동 178,126.71463813176463,34.993516935379255,9649
전라남도,나주시,영산포여자중학교 운동장,전라남도 나주시 이창동 136,126.71173888653807,34.99683271414782,1887
충청북도,보은군,회인초등학교 운동장,충청북도 보은군 회인면 중앙리 96-0,127.595778,36.491535,933
충청북도,보은군,회인면사무소 공터,충청북도 보은군 회인면 중앙리 172-2,127.596464,36.494646,250
충청북도,보은군,회인중학교 운동장,충청북도 보은군 회인면 중앙리 130-0,127.596488,36.494064,1333
충청북도,보은군,회남면사무소 공터,충청북도 보은군 회남면 거교리 251-0,127.596464,36.494646,400
충청북도,보은군,수한면사무소 공터,충청북도 보은군 수한면 후평리 238-0,127.698658,36.479568,200
충청북도,보은군,회남초등학교 운동장,충청북도 보은군 회남면 거교리 249-0,127.579963,36.445877,700
충청북도,보은군,수한초등학교 운동장,충청북도 보은군 수한면 소계리 17-2,127.701162,36.458147,767
충청북도,보은군,삼승면사무소 공터,충청북도 보은군 삼승면 원남리 210-5,127.727728,36.395494,457
충청북도,보은군,속리산중학교 운동장,충청북도 보은군 삼승면 내망리 653-0,127.736235,36.392397,1333
