,시도명,시군구명,시설명,상세주소,경도,위도,수용가능인원수
8357,경상북도,포항시,포스텍 운동장,경상북도 포항시 남구 효자동 519-0,129.31936874105116,36.0130733515892,2727
8358,경상북도,포항시,효자초등학교 운동장,경상북도 포항시 남구 효자동 595-11,129.33738556414772,36.00530558861655,909
8359,경상북도,포항시,"지곡""라""공원",경상북도 포항시 남구 지곡동 965-1,129.3134,36.0333,909
8360,경상북도,포항시,포항제철고등학교 운동장,경상북도 포항시 남구 지곡동 477-0,129.3269359215873,36.02864502200237,2576
8361,경상북도,포항시,포항제철중학교 운동장,경상북도 포항시 남구 지곡동 52-0,129.3266176640068,36.0201607682859,3030
8362,경상북도,포항시,포항제철지곡초등학교 운동장,경상북도 포항시 남구 지곡동 644-1,129.32132652306177,36.02941665914109,1818
8363,경상북도,포항시,포항제철초등학교 운동장,경상북도 포항시 남구 지곡동 166-25,129.3273735283257,36.01363976825206,1818
