,시도명,시군구명,시설명,상세주소,경도,위도,수용가능인원수
589,경상북도,포항시,양학중학교 운동장,경상북도 포항시 북구 득량동 205-6,129.34241854958464,36.0329916851765,1030
590,경상북도,포항시,양학생활체육운동장,경상북도 포항시 북구 득량동 219-0,129.34083095772428,36.03615389204863,1970
591,경상북도,포항시,양학초등학교 운동장,경상북도 포항시 북구 학잠동 191,129.34458389431293,36.03196675961016,1515
